stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
1954,,Gare de l'Est (Verdun),,0.8530153526103743,0.0411847091000566,0,1841
2328,,Louis Blanc,,0.8531039528352538,0.0413031819436945,0,1806
2075,,Bolivar,,0.8530916767060903,0.0414494324110770,0,2014
1902,,Jaurès,,0.8531185190155495,0.0413852394340577,0,1861
1635,,Danube,,0.8531119364055857,0.0417828739250798,0,1900
2191,,Botzaris,,0.8530710268537538,0.0417157662935108,0,2016
1756,,Pré-Saint-Gervais,,0.8530806749483579,0.0418758250009969,0,1737
2132,,Buttes-Chaumont,,0.8530395566137297,0.0415725766313071,0,1936
2124,,Bolivar,,0.8530916767060903,0.0414494324110770,0,2014
2013,,Buttes-Chaumont,,0.8530395566137297,0.0415725766313071,0,1936
2434,,Pré-Saint-Gervais,,0.8530806749483579,0.0418758250009969,0,1737
2298,,Jaurès,,0.8531185190155495,0.0413852394340577,0,1861
1861,,Louis Blanc,,0.8531039528352538,0.0413031819436945,0,1806
2002,,Botzaris,,0.8530710268537538,0.0417157662935108,0,2016
1797,,Place des Fêtes,,0.8530294321266965,0.0417742227902316,0,1792
3343752,,Félix Faure,,0.8524290505766681,0.0400195297243834,0,1925
3343792,,Reuilly-Diderot,,0.8525057126207845,0.0416771636515848,0,1662
3343791,,Reuilly-Diderot,,0.8525057126207845,0.0416771636515848,0,1662
3343790,,Faidherbe-Chaligny,,0.8525554585590065,0.0416287263474527,0,1917
3343796,,Daumesnil (Félix Eboué),,0.8523741926327175,0.0418234143104779,0,1901
3343795,,Daumesnil (Félix Eboué),,0.8523741926327175,0.0418234143104779,0,1901
3343794,,Montgallet,,0.8524520465928211,0.0417194127218620,0,1750
3343793,,Montgallet,,0.8524520465928211,0.0417194127218620,0,1750
3343799,,Porte Dorée,,0.8523011501819258,0.0420084288534274,0,1715
3343797,,Michel Bizot,,0.8523272224409206,0.0419514359704685,0,1835
3343798,,Michel Bizot,,0.8523272224409206,0.0419514359704685,0,1835
3343756,,La Motte-Picquet-Grenelle,,0.8525333986595300,0.0401149841081675,0,1874
3343755,,La Motte-Picquet-Grenelle,,0.8525333986595300,0.0401149841081675,0,1874
3343754,,Commerce,,0.8524602766908309,0.0400470705992376,0,1973
3343753,,Commerce,,0.8524602766908309,0.0400470705992376,0,1973
3343759,,La Tour-Maubourg,,0.8526804377710704,0.0403261972694673,0,54166
3343758,,Ecole Militaire,,0.8526286545203581,0.0402501614476341,0,1909
3343757,,Ecole Militaire,,0.8526286545203581,0.0402501614476341,0,1909
3343825,,Pointe du Lac,,0.8511250132487294,0.0430462314140837,0,397629
3343781,,Saint-Sébastien-Froissart,,0.8527458324492665,0.0413291297005316,0,1699
3343780,,Filles du Calvaire,,0.8527825405254319,0.0413201175141008,0,1919
3343783,,Chemin Vert,,0.8526866917116345,0.0413426441304095,0,1958
3343782,,Saint-Sébastien-Froissart,,0.8527458324492665,0.0413291297005316,0,1699
3343785,,Bastille,,0.8526195490116750,0.0413623318261120,0,2000
3343784,,Chemin Vert,,0.8526866917116345,0.0413426441304095,0,1958
3343786,,Bastille,,0.8526195490116750,0.0413623318261120,0,2000
3343787,,Ledru-Rollin,,0.8525751209065584,0.0414804314223580,0,1798
3343788,,Ledru-Rollin,,0.8525751209065584,0.0414804314223580,0,1798
3343789,,Faidherbe-Chaligny,,0.8525554585590065,0.0416287263474527,0,1917
3343746,,Félix Faure,,0.8524290505766681,0.0400195297243834,0,1925
3343773,,Bonne Nouvelle,,0.8529134195894090,0.0410015819688915,0,2015
3343774,,Bonne Nouvelle,,0.8529134195894090,0.0410015819688915,0,2015
3343771,,Grands Boulevards,,0.8529308387076142,0.0409038606268405,0,1671
3343772,,Grands Boulevards,,0.8529308387076142,0.0409038606268405,0,1671
3343770,,Richelieu-Drouot,,0.8529383701761875,0.0408517884796925,0,1665
3343801,,Porte de Charenton,,0.8522516366156978,0.0419085718872097,0,1723
3343802,,Porte de Charenton,,0.8522516366156978,0.0419085718872097,0,1723
3343803,,Liberté,,0.8521290552222904,0.0420298161570335,0,1803
3343804,,Liberté,,0.8521290552222904,0.0420298161570335,0,1803
3343800,,Porte Dorée,,0.8523011501819258,0.0420084288534274,0,1715
3343809,,Maisons-Alfort-Stade,,0.8518251543413435,0.0425335809700249,0,21582
3343779,,Filles du Calvaire,,0.8527825405254319,0.0413201175141008,0,1919
3343778,,République,,0.8528627112024760,0.0412604873236824,0,1679
3343805,,Charenton-Ecoles,,0.8520566693895066,0.0421423137357739,0,1951
3343777,,République,,0.8528627112024760,0.0412604873236824,0,1679
3343806,,Charenton-Ecoles,,0.8520566693895066,0.0421423137357739,0,1951
3343776,,Strasbourg-Saint-Denis,,0.8528925449513878,0.0410990606137084,0,1628
3343807,,Ecole Vétérinaire de Maisons-Alfort,,0.8519447299821499,0.0422780060647312,0,23674
3343775,,Strasbourg-Saint-Denis,,0.8528925449513878,0.0410990606137084,0,1628
3343808,,Ecole Vétérinaire de Maisons-Alfort,,0.8519447299821499,0.0422780060647312,0,23674
3343760,,La Tour-Maubourg,,0.8526804377710704,0.0403261972694673,0,54166
3343761,,Invalides,,0.8527479059456979,0.0404107931863465,0,1857
3343762,,Invalides,,0.8527479059456979,0.0404107931863465,0,1857
3343763,,Concorde,,0.8528249411548319,0.0405106143703047,0,1885
3343334,,Balard,,0.8523241633577734,0.0397831919259307,0,1997
3343814,,Créteil-L'Echat (Hôpital Henri Mondor),,0.8516222715408244,0.0427649243736796,0,1897
3343815,,Créteil-Université,,0.8515022434074231,0.0427876909907145,0,1899
3343812,,Maisons-Alfort-Les Juilliottes,,0.8517252331294856,0.0427064962296118,0,21583
3343339,,Boucicaut,,0.8523976483400717,0.0399444639728537,0,2017
3343813,,Créteil-L'Echat (Hôpital Henri Mondor),,0.8516222715408244,0.0427649243736796,0,1897
3343338,,Boucicaut,,0.8523976483400717,0.0399444639728537,0,2017
3343810,,Maisons-Alfort-Stade,,0.8518251543413435,0.0425335809700249,0,21582
3343337,,Lourmel,,0.8523565069098114,0.0398454133394912,0,1808
3343811,,Maisons-Alfort-Les Juilliottes,,0.8517252331294856,0.0427064962296118,0,21583
3343336,,Lourmel,,0.8523565069098114,0.0398454133394912,0,1808
3343335,,Balard,,0.8523241633577734,0.0397831919259307,0,1997
3343769,,Richelieu-Drouot,,0.8529383701761875,0.0408517884796925,0,1665
3343768,,Opéra,,0.8529143696183308,0.0407091247274434,0,1771
3343765,,Madeleine,,0.8528947533891404,0.0405859641883720,0,1813
3343818,,Créteil-Préfecture (Hôtel de Ville),,0.8513282815727097,0.0429356547586940,0,1898
3343764,,Concorde,,0.8528249411548319,0.0405106143703047,0,1885
3343819,,Pointe du Lac,,0.8511250132487294,0.0430462314140837,0,397629
3343767,,Opéra,,0.8529143696183308,0.0407091247274434,0,1771
3343816,,Créteil-Université,,0.8515022434074231,0.0427876909907145,0,1899
3343766,,Madeleine,,0.8528947533891404,0.0405859641883720,0,1813
3343817,,Créteil-Préfecture (Hôtel de Ville),,0.8513282815727097,0.0429356547586940,0,1898
2549,,Billancourt,,0.8522416586963364,0.0390759670945633,0,2006
1730,,Saint-Philippe du Roule,,0.8529464792849297,0.0403431803022672,0,1696
2488,,Strasbourg-Saint-Denis,,0.8528898771368665,0.0411069059170979,0,1628
1762,,Ranelagh,,0.8526503616284238,0.0396309373452811,0,1659
2133,,Buzenval,,0.8525851244498717,0.0419211049309850,0,1937
2441,,Saint-Philippe du Roule,,0.8529464792849297,0.0403431803022672,0,1696
2440,,Ranelagh,,0.8526503616284238,0.0396309373452811,0,1659
2162,,Alma-Marceau,,0.8528038497108339,0.0401770699293520,0,1980
2447,,Richelieu-Drouot,,0.8529399390529964,0.0408415641712686,0,1665
2449,,Robespierre,,0.8526534237065295,0.0423133981712542,0,1667
1678,,Strasbourg-Saint-Denis,,0.8528898771368665,0.0411069059170979,0,1628
2531,,Nation,,0.8525369996955128,0.0418597257470777,0,1758
2201,,Franklin-Roosevelt,,0.8528826335651547,0.0403284707466069,0,1924
2343,,Pont de Sèvres,,0.8521998179438213,0.0389427623692838,0,1710
1637,,Trocadéro,,0.8527827405516035,0.0399255598547546,0,1639
2242,,La Muette,,0.8526955772501754,0.0397031440565475,0,1876
1936,,Exelmans,,0.8524304924668082,0.0394596408669034,0,1916
1633,,Voltaire (Léon Blum),,0.8526880374904460,0.0415520682261200,0,1657
2151,,Charonne,,0.8526352978206266,0.0416392587791008,0,1955
2295,,Jasmin,,0.8525968511825930,0.0395955906300089,0,1860
2001,,Bonne Nouvelle,,0.8529120071830789,0.0410080014235679,0,2015
1873,,Mairie de Montreuil,,0.8527686185070369,0.0426304887509961,0,1817
1972,,Chaussée d'Antin (La Fayette),,0.8529532719359372,0.0407319480793982,0,1957
2291,,Iéna,,0.8528047498608493,0.0400513040506016,0,1858
1946,,Franklin-Roosevelt,,0.8528826335651547,0.0403284707466069,0,1924
2088,,Billancourt,,0.8522416586963364,0.0390759670945633,0,2006
2355,,Michel-Ange-Molitor,,0.8524680026571447,0.0394904805722445,0,1837
2425,,Porte de Saint-Cloud,,0.8523372621194101,0.0393801757397355,0,1729
1993,,Croix-de-Chavaux (Jacques Duclos),,0.8526938844160674,0.0425264565991409,0,1896
